sampleID,latitude,longitude,elevation,standingWaterDepth,temp,litterDepth,sampleTopDepth,sampleBottomDepth,siteID,nlcdClass,collectDate,sampleExtent,soilSamplingDevice,soilMoisture,dryMassFraction,horizon,ph,soilInCaClpH,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,kclAmmoniumNConc,kclNitrateNitriteNConc,ExpID,source,sample_subgroup,sample_group,project,doi,aquaticSiteType,samplerType,do,do_sat,specificConductance_field,maxDepth,lakeSampleDepth1,lakeSampleDepth2,alkMeqPerL_ALK,initialSamplepH_ALK,ancMeqPerL_ANC,initialSamplepH_ANC,br,ca,cl,dic,doc,f,k,mg,na,so4,TDN,TDP,tds,TN,TOC,TP,TPC,TPN,TSS,TSS - Dry Mass,UV Absorbance (254 nm),UV Absorbance (280 nm),spc,habitatType,dominantHabitat,algalSampleType,benthicArea,substratumSizeClass,carbon,chlorophyll a,d13C,d34S,nitrogen,pheophytin,phosphorus,sulfur,total chlorophyll a,fe,mn,si,nh4,no2,no3,po4,surface_subsurface
BART_042-O-20210609-COMP,44.060194,-71.288052,288.3,0.0,14.466666666666669,3.8666666666666663,0.0,5.433333333333334,BART,deciduousForest,2021-06-09T20:01Z|2021-06-09T19:18Z|2021-06-09T19:41Z,entire,brownie cutter,2.389,0.3056666666666666,O,4.634339490429694,4.050325032383976,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
BART_004-O-20210610-COMP,44.041571,-71.28692,526.4,0.0,12.466666666666669,1.8666666666666665,0.0,11.933333333333332,BART,mixedForest,2021-06-10T13:49Z|2021-06-10T14:34Z|2021-06-10T14:14Z,entire,brownie cutter,1.972,0.34,O,3.697065922558344,3.0178958337012514,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
BART_003-O-20210610-COMP,44.055247,-71.263146,439.0,0.0,13.633333333333333,2.3666666666666667,0.0,2.266666666666666,BART,deciduousForest,2021-06-10T17:33Z|2021-06-10T18:01Z|2021-06-10T17:01Z,entire,brownie cutter,1.7506666666666666,0.373,O,4.395767636746297,3.870169316974779,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
BART_023-O-20210610-COMP,44.049319,-71.263643,503.0,0.0,13.5,2.266666666666667,0.0,20.133333333333333,BART,evergreenForest,2021-06-10T20:18Z|2021-06-10T19:47Z|2021-06-10T19:10Z,entire,brownie cutter,1.8576666666666668,0.353,O,3.452593672996243,2.9142401178724593,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
BART_005-O-20210611-COMP,44.054613999999994,-71.282188,306.9,0.0,13.366666666666667,2.966666666666667,0.0,26.0,BART,mixedForest,2021-06-11T11:34Z|2021-06-11T11:57Z|2021-06-11T12:22Z,obstruction|maximum,brownie cutter,2.6700000000000004,0.2759999999999999,O,3.3097470261772433,2.7450316221239697,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_002-M-20190701-COMP,29.703861,-81.956817,31.5,0.0,28.26666666666667,1.8333333333333333,0.0,29.666666666666668,OSBS,evergreenForest,2019-07-01T16:59Z|2019-07-01T16:53Z|2019-07-01T17:09Z,maximum,auger,0.052,0.9503333333333334,M,5.553379010610783,4.4422821040101965,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_003-O-20190701-COMP,29.694993,-81.947419,31.7,0.0,25.333333333333332,3.3333333333333335,0.0,5.633333333333333,OSBS,deciduousForest,2019-07-01T19:01Z|2019-07-01T18:27Z|2019-07-01T18:44Z,entire,brownie cutter,0.103,0.9066666666666668,O,4.107269149684153,3.2402604404889845,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_031-M-20190701-COMP,29.688969,-81.991102,43.79999999999999,0.0,34.86666666666667,1.0,0.0,30.0,OSBS,evergreenForest,2019-07-01T20:46Z|2019-07-01T21:10Z|2019-07-01T20:56Z,maximum,auger,0.0479999999999999,0.954,M,5.455388596860125,4.330156485142821,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_001-O-20190702-COMP,29.702914000000003,-82.008881,31.0,0.0,24.0,2.1666666666666665,0.0,8.433333333333334,OSBS,woodyWetlands,2019-07-02T12:27Z|2019-07-02T12:14Z|2019-07-02T12:42Z,entire,brownie cutter,0.6656666666666666,0.621,O,4.069562327082069,3.103490938644034,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_026-M-20190702-COMP,29.693584,-81.992056,42.79999999999999,0.0,28.53333333333333,1.1666666666666667,0.0,30.333333333333332,OSBS,evergreenForest,2019-07-02T13:26Z|2019-07-02T13:13Z|2019-07-02T13:37Z,maximum,auger,0.0499999999999999,0.9523333333333334,M,5.810325702668262,4.70203987856654,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_029-M-20190702-COMP,29.692504,-81.989891,44.20000000000001,0.0,28.333333333333332,0.5333333333333333,0.0,30.0,OSBS,evergreenForest,2019-07-02T14:03Z|2019-07-02T13:49Z|2019-07-02T14:16Z,maximum,auger,0.0456666666666666,0.9563333333333331,M,5.2079428027730685,4.2527550067706645,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
OSBS_027-M-20190702-COMP,29.691969,-81.992063,41.4,0.0,28.4,1.3333333333333333,0.0,30.0,OSBS,evergreenForest,2019-07-02T14:55Z|2019-07-02T14:36Z|2019-07-02T15:08Z,maximum,auger,0.0546666666666666,0.948,M,5.301900236770002,4.329810305572836,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
HEAL_048-O-20160725-COMP,63.875088,-149.210438,677.6,0.0,5.533333333333334,13.0,0.0,30.666666666666668,HEAL,dwarfScrub,2016-07-26T01:30Z|2016-07-26T02:00Z|2016-07-26T03:00Z,maximum,corer,3.1023333333333327,0.25,O,5.134533652992244,3.75239471002313,0.9333333333333336,-26.333333333333332,1.1833333333333331,28.80666666666667,24.833333333333332,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
HEAL_047-O-20160726-COMP,63.872772,-149.220657,688.2999999999998,0.0,3.6666666666666665,7.0,0.0,19.666666666666668,HEAL,shrubScrub,2016-07-26T18:20Z|2016-07-26T19:15Z|2016-07-26T19:45Z,entire,corer,3.2163333333333335,0.2473333333333333,O,5.247167336945014,3.889214164830984,1.8666666666666665,-26.333333333333332,1.0599999999999998,28.69666666666667,27.46666666666667,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
HEAL_046-O-20160726-COMP,63.873367,-149.216447,691.0,0.0,5.066666666666666,11.0,0.0,22.0,HEAL,shrubScrub,2016-07-26T21:45Z|2016-07-26T23:10Z|2016-07-26T22:20Z,entire,corer,3.2343333333333333,0.2366666666666666,O,4.849054713287884,3.696649175330072,1.5,-26.35,1.02,26.3775,26.25,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
HEAL_045-O-20160727-COMP,63.875485,-149.21903,683.4,0.0,4.666666666666667,7.666666666666667,0.0,30.333333333333332,HEAL,dwarfScrub,2016-07-27T17:53Z|2016-07-27T18:16Z|2016-07-27T17:20Z,maximum,corer,3.647,0.219,O,4.737007447761685,3.459693042895748,1.3666666666666665,-26.066666666666663,1.3666666666666665,37.35333333333333,27.366666666666664,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_002-M-20190610-COMP,35.982199,-84.212753,308.2,0.0,20.7,2.5,0.0,30.666666666666668,ORNL,deciduousForest,2019-06-10T13:37Z|2019-06-10T14:41Z|2019-06-10T14:12Z,maximum,auger,0.2423333333333333,0.805,M,5.2436503385224675,4.290649509224145,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_003-M-20190610-COMP,35.965875,-84.230646,260.1,0.0,23.5,3.3333333333333335,0.0,30.333333333333332,ORNL,deciduousForest,2019-06-10T17:10Z|2019-06-10T16:38Z|2019-06-10T16:08Z,maximum,auger,0.3186666666666666,0.7596666666666666,M,5.134765817574925,4.088288909371253,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_006-M-20190610-COMP,35.938227,-84.32368,280.7,0.0,20.4,4.333333333333333,0.0,30.666666666666668,ORNL,deciduousForest,2019-06-10T19:43Z|2019-06-10T19:16Z|2019-06-10T18:48Z,maximum,auger,0.221,0.819,M,5.236000072041256,4.316731384462207,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_049-M-20190612-COMP,35.964792,-84.278894,315.6,0.0,18.466666666666665,2.8333333333333335,0.0,21.5,ORNL,deciduousForest,2019-06-12T13:21Z|2019-06-12T12:47Z|2019-06-12T13:56Z,maximum|obstruction,auger,0.28,0.7813333333333333,M,5.116731384462207,4.160528070880795,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_046-M-20190612-COMP,35.964418,-84.285882,338.5,0.0,18.833333333333332,3.3333333333333335,0.0,30.0,ORNL,deciduousForest,2019-06-12T14:57Z|2019-06-12T15:22Z|2019-06-12T15:58Z,maximum,auger,0.2483333333333333,0.801,M,5.422067116528675,4.623519877416339,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_043-M-20190612-COMP,35.963926,-84.287233,322.2,0.0,18.6,4.166666666666667,0.0,31.0,ORNL,deciduousForest,2019-06-12T17:01Z|2019-06-12T18:00Z|2019-06-12T17:33Z,maximum,auger,0.239,0.8073333333333333,M,4.858407461120017,4.045955832054509,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_053-M-20190612-COMP,35.965252,-84.286859,316.0,0.0,19.066666666666663,5.666666666666667,0.0,30.333333333333332,ORNL,deciduousForest,2019-06-12T19:42Z|2019-06-12T19:13Z|2019-06-12T18:40Z,maximum,auger,0.2146666666666666,0.8233333333333333,M,5.148789591260188,4.240721721833434,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_001-M-20190613-COMP,35.930248,-84.270109,244.69999999999996,0.0,19.4,2.1666666666666665,0.0,26.666666666666668,ORNL,deciduousForest,2019-06-13T15:57Z|2019-06-13T16:50Z|2019-06-13T16:25Z,obstruction|maximum,auger,0.2263333333333333,0.8156666666666667,M,4.61819557953987,3.654196477849737,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_027-M-20190614-COMP,35.916313,-84.263286,246.19999999999996,0.0,17.633333333333336,0.5,0.0,30.0,ORNL,evergreenForest,2019-06-14T13:10Z|2019-06-14T13:57Z|2019-06-14T12:29Z,obstruction|maximum,auger,0.2646666666666666,0.793,M,5.788890991853229,5.1356393504469,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
ORNL_004-M-20190614-COMP,35.907944,-84.275214,293.1,0.0,17.866666666666667,1.1666666666666667,0.0,30.666666666666668,ORNL,deciduousForest,2019-06-14T14:45Z|2019-06-14T15:47Z|2019-06-14T15:27Z,maximum,auger,0.1833333333333333,0.8456666666666667,M,4.693414272404745,3.792722325511314,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_002-M-20170801-COMP,39.046329,-95.208663,313.6,0.0,17.933333333333334,0.1666666666666666,0.0,28.166666666666668,UKFS,deciduousForest,2017-08-01T14:18Z|2017-08-01T14:35Z|2017-08-01T14:54Z,maximum|obstruction,corer,0.3096666666666667,0.7640000000000001,M,7.853903485762817,7.024665424727397,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_004-M-20170801-COMP,39.043184,-95.202721,320.7,0.0,19.166666666666668,1.8333333333333333,0.0,31.166666666666668,UKFS,deciduousForest,2017-08-01T15:50Z|2017-08-01T16:25Z|2017-08-01T16:12Z,maximum,corer,0.2766666666666666,0.7833333333333333,M,6.840960486657789,6.016389031712023,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_043-M-20170802-COMP,39.035201,-95.194409,291.5,0.0,20.000000000000004,2.0,0.0,31.166666666666668,UKFS,deciduousForest,2017-08-02T14:23Z|2017-08-02T15:00Z|2017-08-02T14:40Z,maximum,corer,0.3126666666666666,0.7616666666666667,M,7.267454579630125,6.4846251835295154,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_044-M-20170802-COMP,39.038041,-95.187902,287.8,0.0,19.866666666666667,4.333333333333333,0.0,30.333333333333332,UKFS,deciduousForest,2017-08-02T14:55Z|2017-08-02T15:19Z|2017-08-02T14:26Z,maximum,auger,0.3176666666666667,0.759,M,7.071084060707758,6.324489982338454,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_031-M-20170802-COMP,39.036615,-95.192035,282.4,0.0,19.966666666666665,2.3333333333333335,0.0,28.5,UKFS,deciduousForest,2017-08-02T16:12Z|2017-08-02T16:59Z|2017-08-02T16:38Z,obstruction|maximum,corer,0.2796666666666667,0.7816666666666666,M,6.651394669605512,5.896326363830351,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_032-M-20170802-COMP,39.041659,-95.19703,301.6,0.0,20.7,2.1666666666666665,0.0,26.666666666666668,UKFS,deciduousForest,2017-08-02T17:03Z|2017-08-02T17:50Z|2017-08-02T17:28Z,maximum|entire,auger,0.2903333333333333,0.7756666666666666,M,6.360545805874825,5.425939575204313,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_001-M-20170802-COMP,39.037623,-95.196953,311.5,0.0,21.666666666666668,4.666666666666667,0.0,17.5,UKFS,deciduousForest,2017-08-02T19:12Z|2017-08-02T18:55Z|2017-08-02T18:32Z,obstruction|maximum,corer,0.3703333333333333,0.7313333333333333,M,7.532682936103112,6.799868172047887,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
UKFS_009-M-20170802-COMP,39.045354,-95.201392,324.0,0.0,24.633333333333336,0.8333333333333334,0.0,30.0,UKFS,grasslandHerbaceous,2017-08-02T20:02Z|2017-08-02T20:36Z|2017-08-02T19:26Z,maximum,auger,0.2883333333333333,0.777,M,6.061746099246334,5.23343523234642,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_006-M-20190617-COMP,39.124964,-96.647329,354.0,0.0,22.866666666666664,0.0,0.0,30.0,KONA,cultivatedCrops,2019-06-17T14:41Z|2019-06-17T15:08Z|2019-06-17T14:14Z,maximum,auger,0.1583333333333333,0.8633333333333333,M,5.7809280795620905,4.910900069116594,5.033333333333334,-21.46666666666667,0.1166666666666666,1.0033333333333332,8.733333333333333,0.6543333333333333,2.11,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_005-M-20190617-COMP,39.221583,-96.58263700000002,317.8,0.0,25.100000000000005,0.0,0.0,30.333333333333332,KONA,cultivatedCrops,2019-06-17T15:43Z|2019-06-17T14:42Z|2019-06-17T15:16Z,maximum,auger,0.1556666666666666,0.8656666666666667,M,6.576972815268153,5.723359019873936,8.0,-16.466666666666665,0.1366666666666667,1.3666666666666665,9.866666666666667,0.0483333333333333,0.355,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_002-M-20190617-COMP,39.115597,-96.638463,324.0,0.0,23.833333333333332,0.0,0.0,33.666666666666664,KONA,cultivatedCrops,2019-06-17T17:29Z|2019-06-17T16:40Z|2019-06-17T17:06Z,maximum,auger,0.1723333333333333,0.8530000000000001,M,6.1131219660032095,5.424101483663821,6.9,-17.950000000000003,0.135,1.38,10.05,0.0576666666666666,1.134,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_003-M-20190617-COMP,39.215287,-96.599283,333.9,0.0,29.666666666666668,0.0,0.0,30.333333333333332,KONA,cultivatedCrops,2019-06-17T17:50Z|2019-06-17T18:16Z|2019-06-17T17:19Z,maximum,auger,0.1843333333333333,0.8443333333333333,M,6.309057923889723,5.604066070018691,6.2,-18.833333333333332,0.1633333333333333,1.6266666666666667,10.033333333333331,0.7789999999999999,0.819,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_059-M-20190618-COMP,39.111041,-96.613606,322.1,0.0,24.5,0.0,0.0,30.0,KONA,cultivatedCrops,2019-06-18T14:15Z|2019-06-18T13:37Z|2019-06-18T14:49Z,maximum,auger,0.1716666666666666,0.8536666666666667,M,5.929457599267339,4.890086463048563,6.433333333333334,-18.2,0.1733333333333333,1.9733333333333336,11.566666666666668,0.1013333333333333,0.6246666666666667,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_048-M-20190618-COMP,39.108044,-96.612665,327.5,0.0,23.1,0.0,0.0,31.666666666666668,KONA,cultivatedCrops,2019-06-18T16:01Z|2019-06-18T15:46Z|2019-06-18T15:25Z,maximum,auger,0.1573333333333333,0.8646666666666666,M,6.22291661661865,5.405226690281024,6.5,-16.8,0.1233333333333333,1.2866666666666666,10.466666666666669,0.072,0.174,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
KONA_054-M-20190618-COMP,39.111555,-96.611503,321.2,0.0,23.7,0.0,0.0,30.666666666666668,KONA,cultivatedCrops,2019-06-18T16:12Z|2019-06-18T16:40Z|2019-06-18T15:47Z,maximum,auger,0.182,0.8460000000000001,M,6.5191257342043025,5.486339495096922,5.875,-18.85,0.135,1.345,9.875,0.0873333333333333,0.7343333333333333,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
